latitude,longitude,accidentCategoryCode
50.81867215500006,12.83965403700006,2
50.898304204000056,12.74246593600003,3
50.87544895100007,12.923707362000073,3
50.79654969400008,12.908563345000061,3
50.95211269400005,12.97144079900005,3
50.94321667500003,12.680220792000057,3
51.161837812000044,13.565370428000051,2
50.99853532100008,13.799773424000023,3
51.051452736000044,13.757818777000068,3
51.050609750000035,13.718484201000024,3
51.06079529900006,13.694633289000024,3
50.995651000000066,13.653349395000077,2
50.96399447600004,13.641729294000072,2
51.105471959000056,13.654152337000028,3
51.154885480000075,14.971040919000075,3
51.17330674100003,13.856015039000056,3
51.36959905600003,12.33802139200003,3
51.32065798100007,12.370912502000067,3
51.33248664000007,12.958790237000073,3
50.847764934000054,12.539346931000068,3
50.50140604300003,12.142530856000064,3
50.74993710700005,12.570958810000036,3
50.91618195700005,13.023780352000074,3
50.91960321200003,13.035027542000023,3
50.84056100200007,12.947131386000024,3
50.541800641000066,12.913561100000038,2
50.98736683100003,13.275423236000051,3
51.03959522900004,13.802042520000043,3
51.02989559000008,13.802641047000066,3
51.05936038100003,13.700440859000025,2
51.068568904000074,13.77613006200005,3
51.06427730000007,13.744647534000023,3
51.01098452300005,13.812605999000027,3
51.07956055500006,13.714551950000043,3
50.99119684600004,13.643019724000055,3
51.018735003000074,13.638094980000062,3
51.29399098600004,13.61091368700005,3
51.14692916000007,13.54492152000006,3
51.15795555100004,13.563606037000056,3
50.96663294000007,13.855383221000068,3
51.06172281200003,14.200322094000057,3
51.18939962400003,14.359676167000032,3
51.15471391300008,14.98524078500003,3
51.43287276700005,14.253392295000026,3
51.43879186000004,14.25499972800003,2
51.44277853300008,14.269857921000039,3
51.163657139000065,14.052072571000053,3
50.89736062800006,14.792449242000032,3
51.05500111100008,14.640993815000058,3
51.351307821000034,12.407488925000052,3
51.36451696800003,12.356575436000071,3
51.31066867700008,12.373250520000056,3
51.32325394900005,12.324726201000033,3
51.342105375000074,12.411168204000035,3
51.55649989600005,12.999838774000068,2
51.56328691500005,12.983906489000049,3
50.311749629000076,12.329230403000054,3
50.70344309700005,12.770673331000069,2
50.53353067000006,13.025541730000043,3
50.58904534200008,12.696958965000022,3
51.00311581500006,13.291753074000042,3
50.74066434400004,13.281358486000045,2
50.90600527000004,13.41419563200003,2
50.70506931600005,12.742179904000068,3
51.18841332100004,13.608334457000069,2
51.07206733400005,13.669987265000032,3
51.05587325800008,13.755923062000022,3
51.02675314500004,13.806679402000043,3
51.12550594100003,13.835040718000073,3
51.12145048900004,13.593011511000043,3
51.21472327300006,14.811189813000055,2
51.08772161100006,14.670699170000034,3
51.37584685100006,12.378173116000028,3
51.10172632600006,12.408392854000056,2
51.41831135900003,12.307499042000074,2
51.15802400800004,12.501597440000069,2
51.39180410900008,12.376005171000031,3
51.42280229900007,12.285852790000035,3
51.35006796700003,12.339105815000039,3
51.33786278300005,12.340979429000072,3
51.33563693500008,12.37203372600004,3
51.36994014900006,12.744556174000024,3
51.54515434100006,12.313157271000023,3
50.499087872000075,12.165215510000053,2
50.76548982600008,12.541704134000042,3
50.40497401300007,12.156365782000023,3
50.701135599000054,12.760529685000051,3
50.83866631800004,12.900164833000076,2
50.83955436900004,12.90627455300006,2
50.55190783000006,12.774041952000061,3
50.92111154600008,12.715491352000072,3
51.070320182000046,13.778518876000021,3
51.04480833700006,13.777822898000068,3
51.05278083700006,13.805047479000052,3
51.11858943000004,13.772927720000041,3
51.15884265700004,13.75222317500004,3
51.03442507200003,13.731258876000027,3
51.01120833500005,13.781400592000068,3
51.15777819300007,13.484521717000064,3
51.17518688400003,13.702617833000033,2
51.20953286200006,14.932010675000072,3
51.10270385900003,14.66943066400006,3
51.25888090800004,14.47380311300003,3
51.168412414000045,14.439710631000025,3
51.18305486500003,14.433724228000074,3
51.10797226100004,14.908305717000076,3
51.17463797800008,14.999659678000057,2
51.44220760600007,14.100397580000049,3
51.224864197000045,14.135399000000064,3
51.37355997000003,14.726758550000056,2
50.96490232900004,14.738402356000051,2
50.874671791000026,14.693188242000076,3
50.990860550000036,14.794437444000039,3
50.98449098000003,14.824787344000072,3
51.55512031000006,12.986421965000034,2
51.34620663900006,12.262833511000053,3
51.342056626000044,12.358872208000037,3
51.23736113400008,12.383152536000068,3
51.36506081500005,12.736166186000048,2
51.62001158600003,13.00521356400003,2
50.81760466000003,12.652742446000047,3
50.773149826000065,12.674861343000032,3
